,name,label,mean_pixel,file_size
4901,2049408403.tif,4,198.24702451612904,0.12079048156738281
13348,506640196.tif,13,207.39149230769232,0.2954845428466797
12380,0001439552.tif,12,245.4022532808399,0.03226280212402344
7401,2069711929.tif,7,248.57309681697612,0.055988311767578125
8833,60001177.tif,8,252.27810024752475,0.03142738342285156
4292,2071580800.tif,4,199.97937135278514,0.1746826171875
12710,2073073403.tif,12,248.68306100795755,0.06276702880859375
2636,529224540+-4541.tif,2,242.9833726790451,0.11357688903808594
11345,91660819.tif,11,243.49779553903346,0.10539627075195312
7696,50434739-4760.tif,7,239.33477586206897,0.15559005737304688
1864,509544762.tif,1,232.89748391248392,0.16072463989257812
9537,tob11420.24.tif,9,239.35378598726115,0.12112617492675781
12547,2079013052_3071.tif,12,252.55477851458886,0.024328231811523438
5437,87112593.tif,5,248.58361232349165,0.06696891784667969
1145,93783668_3669.tif,1,241.16958620689655,0.085693359375
7290,2069726690.tif,7,247.51468832891246,0.07079505920410156
11956,95824545.tif,11,250.61853315649867,0.05064964294433594
14272,50730977-0977.tif,14,244.403050397878,0.10297966003417969
6791,50281092-1092.tif,6,245.83872413793102,0.09931182861328125
9329,2073271138.tif,9,232.95316976127322,0.175689697265625
15472,80736235.tif,15,246.60502785145889,0.07245445251464844
15122,0001243790.tif,15,223.77685170603675,0.0515289306640625
4984,509131810_509131811.tif,4,127.03591377091377,0.11962127685546875
14501,50441648-1649.tif,14,242.40920424403183,0.1405200958251953
1835,2074554013.tif,1,244.2454350132626,0.07714271545410156
4872,513964668+-4669.tif,4,192.1380198938992,0.2028675079345703
4981,503782218.tif,4,228.57845265888457,0.3119392395019531
11546,2085539738.tif,11,243.57468832891246,0.10422897338867188
15952,50477708-7708.tif,15,249.8052625994695,0.061771392822265625
11681,2501370666.tif,11,244.86804161412357,0.08879661560058594
477,524291220+-1220.tif,0,239.23909814323608,0.11918067932128906
6071,2064225606_5608.tif,6,223.4272148541114,0.20680999755859375
4789,2021152533.tif,4,115.80241956241956,0.1808757781982422
4190,0001059312.tif,4,181.72180839895015,0.19506072998046875
4671,2084419441_9442.tif,4,197.3813700265252,0.23258590698242188
5844,2029224013.tif,5,249.72691464968153,0.061923980712890625
11263,2028729874.tif,11,206.01468597168596,0.14366531372070312
642,511207863_511207867.tif,0,237.8089510939511,0.12703323364257812
11361,03724405.tif,11,243.71800391644908,0.08992958068847656
10712,tnwl0024715.tif,10,246.45471618037135,0.06719398498535156
12179,1002415024_1002415031.tif,12,243.67033976833977,0.09346961975097656
1793,514473975+-3975.tif,1,230.9171578249337,0.12247848510742188
1692,04392070.tif,1,244.28707682458386,0.10119819641113281
12586,94679701_9727.tif,12,251.29050132625994,0.03909111022949219
493,12869233.tif,0,249.19474803149606,0.053188323974609375
9960,2040984616_4618.tif,9,243.43784084880636,0.10888099670410156
7518,2054772492.tif,7,245.9420645905421,0.13189125061035156
1463,0001137725.tif,1,208.2374343832021,0.12139320373535156
8297,0060130418.tif,8,253.83327296587927,0.018617630004882812
13452,500407159_500407163.tif,13,242.44227237354085,0.10420799255371094
11320,2028692590.tif,11,207.94880823680825,0.42307090759277344
4708,71393887.tif,4,238.24990551181102,0.06711387634277344
10172,01322702.tif,10,234.75913089005235,0.18190765380859375
5880,89533119_3138.tif,5,250.27417108753315,0.03932380676269531
2287,522871321+-1321.tif,2,244.69356366047745,0.07576560974121094
14315,00906500_00906502.tif,14,250.67482568807338,0.11693000793457031
9118,0000534551.tif,9,206.70957349081365,0.1605072021484375
10118,24010917.tif,10,243.3698288633461,0.07282257080078125
965,503767609+-7609.tif,0,239.01654111405836,0.12535476684570312
7034,2062907329.tif,7,243.0670050955414,0.09991264343261719
7275,2031320252.tif,7,239.61244858611826,0.08304786682128906
8332,85086330.tif,8,254.5899002557545,0.017513275146484375
438,525411514+-1516.tif,0,239.30262864721485,0.11736488342285156
7308,2069730583.tif,7,246.9229946949602,0.0700531005859375
8866,88979015.tif,8,253.22968797953965,0.029207229614257812
13137,505860283.tif,13,236.87768401015228,0.090301513671875
13651,504662351_504662356.tif,13,242.0949552238806,0.13468551635742188
467,520104348+-4350.tif,0,229.52283023872678,0.12777137756347656
10763,tnwl0023084.tif,10,245.0452148541114,0.05491828918457031
3751,508303093.tif,3,239.90785006518905,0.10029220581054688
5716,2029112070_2029112071.tif,5,233.73767438867438,0.22281837463378906
756,0001478426.tif,0,241.4487423076923,0.11346435546875
5274,2046357508.tif,5,242.7563324742268,0.10520553588867188
2688,71821936.tif,2,242.12720734908137,0.11270332336425781
7663,2031295752.tif,7,248.20948906048906,0.06656074523925781
14855,50394300-4301.tif,14,234.23664456233422,0.18425750732421875
3958,522658884+-8888.tif,3,242.82243633952254,0.09502983093261719
6959,PUBLICATIONS045944-5.tif,6,232.60966180371352,0.19343185424804688
13967,522814884+-4885.tif,13,229.86726127320955,0.2009735107421875
1374,2505163982.tif,1,243.64666710875332,0.07868194580078125
11686,2063216967.tif,11,250.84784289276809,0.056980133056640625
12187,2079066555_6566.tif,12,243.28646816976126,0.10585403442382812
11520,89703059.tif,11,247.5550623342175,0.08508491516113281
15476,2049477371_2049477378.tif,15,247.01273086734693,0.0908355712890625
5169,2505312824_2826.tif,5,239.7026074270557,0.13624000549316406
12718,tob00614.85_tob00614.90.tif,12,241.98466145833333,0.09389305114746094
14477,50447540-7542.tif,14,246.7195543766578,0.08442306518554688
7095,2057443193_2057443194.tif,7,227.28144087256027,0.2174701690673828
11290,0060041857.tif,11,242.11794225721783,0.07284164428710938
2186,2078612280.tif,2,254.25236339522547,0.019466400146484375
10334,2015055427_2015055430.tif,10,242.33734620334621,0.1294574737548828
11987,0000226098.tif,11,248.65992125984252,0.061389923095703125
14235,50291877-1877.tif,14,248.47017108753315,0.058528900146484375
9002,2077357149.tif,9,251.62336472148542,0.04196357727050781
1432,2061679701.tif,1,242.36866429418743,0.15549850463867188
11616,86016429.tif,11,235.62030334190231,0.14092063903808594
13974,2048743181.tif,13,242.71572125984252,0.10071945190429688
8169,10205207.tif,8,253.9351347150259,0.0232086181640625
7272,0012214478.tif,7,246.99251741935484,0.07724189758300781
14470,2048216304_6305.tif,14,242.02117108753316,0.13729095458984375
2102,528343322+-3323.tif,2,242.41090981432362,0.10961723327636719
5318,2028848080_2028848101.tif,5,248.06029214929214,0.0688934326171875
13578,2045782286.tif,13,254.07393453355155,0.019269943237304688
3891,522704909+-4911.tif,3,242.09497082228117,0.09188079833984375
1995,2072790985.tif,1,245.65022679045092,0.06682205200195312
2952,2072877699a_7700.tif,2,251.19883421750663,0.04604530334472656
4982,502610793+-0793.tif,4,169.98909368635438,0.15970611572265625
14021,50350786-0787.tif,14,232.698375331565,0.2119274139404297
8943,0060146448.tif,8,191.88166141732285,0.3704700469970703
11765,88131815.tif,11,248.63436375488916,0.06484031677246094
6625,10345640_10345651.tif,6,223.2299365284974,0.2273578643798828
8909,2065355100.tif,8,253.9755371352785,0.033000946044921875
2447,2083647231b.tif,2,251.26530901856765,0.043060302734375
12528,2505940441_0454.tif,12,246.5531047745358,0.06731796264648438
9292,2048764000.tif,9,250.6993405017921,0.06130409240722656
8085,2500044881-a.tif,8,212.67720154043647,0.0397796630859375
7524,504557066.tif,7,244.1339653401797,0.0778656005859375
5460,1003186814.tif,5,240.99284555984556,0.30595970153808594
15296,91635592_91635594.tif,15,248.65700892857143,0.07722091674804688
4861,1002325195.tif,4,241.91306790945407,0.06352996826171875
9559,2083789998.tif,9,219.67694429708223,0.1814556121826172
4339,502471372.tif,4,202.31317509727626,0.13518905639648438
7662,2043234824_4826.tif,7,246.87059814323607,0.07419204711914062
14945,50245804-5805.tif,14,234.03306100795757,0.1921844482421875
9690,2042824672.tif,9,199.4160061728395,0.401702880859375
12949,2025494528_2025494572.tif,12,195.73919305019305,0.0367279052734375
6569,50476430-6430.tif,6,226.78803050397877,0.2538738250732422
9505,2072196977.tif,9,236.28608620689656,0.12930679321289062
134,505469298.tif,0,240.0955120711563,0.10270118713378906
8439,12917752.tif,8,91.28347637795275,0.11873626708984375
12753,2029168074_2029168075.tif,12,238.05272844272844,0.12827682495117188
799,2055655673.tif,0,249.77212612612612,0.05686378479003906
13127,507296307+-6312.tif,13,243.83159549071618,0.09371376037597656
427,2076844881.tif,0,248.86940848806367,0.06646537780761719
10056,2041371849.tif,10,251.86858912768648,0.03900909423828125
5639,2050086891_2050086959.tif,5,221.16827458492975,0.026996612548828125
5843,87122972_87123060.tif,5,231.35905699481864,0.08471107482910156
6698,88837047_88837052.tif,6,223.58374355670102,0.2405414581298828
14329,40018015-8016.tif,14,245.64574668435014,0.10127830505371094
1255,2028839115-a.tif,1,232.82718275418276,0.23792076110839844
5309,2051575266.tif,5,248.93650838709678,0.07128715515136719
10769,00271080.tif,10,250.62436604774535,0.06623649597167969
14840,50381324-1325.tif,14,239.42910610079576,0.11107063293457031
6935,2502290138_0147.tif,6,222.87437931034484,0.11632919311523438
13730,0060163938.tif,13,248.5738779527559,0.06114006042480469
3131,508466298_508466301.tif,3,209.3964891719745,0.1526966094970703
1926,2084337093.tif,1,249.407,0.05242729187011719
14972,11320021.tif,14,240.31724383916992,0.12014389038085938
3037,513592715_513592716.tif,3,197.48771076523994,0.18768692016601562
14187,50479404-9405.tif,14,227.83746551724138,0.2237529754638672
15045,0060283810.tif,15,251.15026771653544,0.04012870788574219
9498,2072824614_4616.tif,9,214.6396803713528,0.23584938049316406
7363,2031297361.tif,7,243.28858257477242,0.08274078369140625
5146,2501997584.tif,5,249.2703872679045,0.060214996337890625
15801,87394546.tif,15,246.6200012870013,0.07631301879882812
6208,50498302-8306.tif,6,224.46278381962864,0.2518787384033203
15469,89092830.tif,15,237.28946946564886,0.15991592407226562
13537,2024748157_2024748159.tif,13,235.88941055341056,0.14635086059570312
3746,517684987+-4988.tif,3,242.32215119363394,0.08916473388671875
14233,50594485-4486.tif,14,230.01507824933688,0.21645355224609375
5277,89391210_1229.tif,5,252.27891895261845,0.03919029235839844
5384,0000576686.tif,5,236.25650711513583,0.14507675170898438
4850,2084426349_6350.tif,4,167.68904641909813,0.15626907348632812
14104,50599778-9779.tif,14,231.43979310344827,0.19863510131835938
4096,1002762221.tif,4,152.4554272844273,0.54302978515625
5112,2062090939.tif,5,248.53756224350207,0.06537437438964844
11746,96420511.tif,11,240.9899880636605,0.10616683959960938
13124,506304023+-4026.tif,13,219.78384217506633,0.20030784606933594
3503,522718003+-8003.tif,3,246.20511405835543,0.06668281555175781
11715,2084061256.tif,11,241.09640185676392,0.09397697448730469
11638,2028728028.tif,11,241.5203680823681,0.09506416320800781
6611,PUBLICATIONS012562-2.tif,6,235.48735145888594,0.12369728088378906
6461,96832171_2173.tif,6,240.0277771883289,0.13092041015625
9522,2083650445.tif,9,221.9024602122016,0.06903648376464844
2314,528860518+-0519.tif,2,241.33579840848807,0.098663330078125
13158,2048743149_2048743152.tif,13,246.84969811320755,0.08298873901367188
12162,2022847918_2022847919.tif,12,243.20978635778636,0.10714149475097656
2018,2073279347a.tif,2,244.26073607427057,0.09605216979980469
8109,2024127574.tif,8,160.88405148005148,0.04119682312011719
6682,2023064018_2023064020.tif,6,218.83410424710425,0.2948780059814453
13465,2024748198_2024748200.tif,13,226.65000772200773,0.13900184631347656
4871,03061423.tif,4,222.13816254876463,0.3105888366699219
10538,tcal0351210_1211.tif,10,248.10761538461537,0.03913307189941406
4540,2073068438.tif,4,151.48093633952254,0.5249271392822266
15136,ti03960120.tif,15,248.0130623342175,0.08548545837402344
6733,50522436-2436.tif,6,235.34357029177718,0.23993301391601562
13422,2040316605.tif,13,251.66119393939394,0.05062675476074219
13782,507218500+-8513.tif,13,245.76015384615386,0.07349586486816406
3639,515959984+-9987.tif,3,243.21698673740053,0.10045433044433594
12146,0060272487.tif,12,251.53182677165356,0.035778045654296875
5923,2505312730.tif,5,236.38331830238727,0.048595428466796875
14349,50597319-7320.tif,14,247.13540185676393,0.06805610656738281
7093,0060077849.tif,7,250.30937664041994,0.03520011901855469
3448,517727568+-7571.tif,3,236.1409204244032,0.1654491424560547
8757,2040271399.tif,8,254.11616449086162,0.028589248657226562
43,60032079_60032080.tif,0,240.98963035019455,0.12400054931640625
17,2077921746_1747.tif,0,235.48875729442972,0.12095260620117188
11165,2029138584.tif,11,247.47061647361647,0.073486328125
1883,932154.tif,1,206.98403280839895,0.08957481384277344
10656,ti17120764_0765.tif,10,245.6211379310345,0.0770111083984375
2372,2076893557.tif,2,253.49670159151194,0.021203994750976562
13383,2043366436_2043366440.tif,13,240.69300974025975,0.11015510559082031
6576,10415956_10415957.tif,6,166.59382772020726,0.28479766845703125
8431,0060124029.tif,8,156.83997769028872,0.5695381164550781
7341,2031177976_2031177977.tif,7,231.42970663265305,0.1727313995361328
4094,516660535.tif,4,225.71914267185474,0.18127059936523438
9927,1003041137-b.tif,9,238.97671685971687,0.21561622619628906
6929,50646354-6354.tif,6,237.844824933687,0.14631080627441406
13553,2072481952.tif,13,244.91870822281166,0.07616043090820312
14915,50446276-6277.tif,14,242.01796153846155,0.1703014373779297
14018,11318215.tif,14,232.6056611253197,0.1955852508544922
7453,2069736674.tif,7,248.41812864721484,0.06378173828125
3305,519062729+-2733.tif,3,244.1222281167109,0.12274360656738281
4355,2063687033.tif,4,224.0731352785146,0.11208724975585938
14196,40028774-8775.tif,14,239.48753183023874,0.12989425659179688
443,2065243573.tif,0,239.14038461538462,0.119384765625
15325,2042817537.tif,15,234.64819530284302,0.18656158447265625
5181,2501124410_2501124411.tif,5,245.86071448087432,0.08788871765136719
1420,509211774.tif,1,238.03677535301668,0.11743736267089844
14176,40028900-8900.tif,14,244.61173076923077,0.09105682373046875
10333,18004604.tif,10,248.65535211267607,0.04263114929199219
13641,2051778057.tif,13,250.14892042440317,0.04460334777832031
14719,50426195-6197.tif,14,251.8275198938992,0.041622161865234375
430,0001164749.tif,0,228.58156299212598,0.04912757873535156
15360,2042549693.tif,15,233.23943905635647,0.18143463134765625
5707,1000125228_1000125253.tif,5,246.35498326898326,0.08892822265625
2328,2077718157.tif,2,250.00884482758622,0.04746246337890625
6201,11012508_11012530.tif,6,241.8089027237354,0.11792945861816406
577,502103169+-3170.tif,0,237.20945225464192,0.11170768737792969
4233,517502307+-2307.tif,4,208.20093103448275,0.21277236938476562
684,502122472.tif,0,221.98103242542152,0.18811798095703125
6064,60028745_60028763.tif,6,225.86495336787564,0.1877307891845703
3785,517729373+-9374.tif,3,240.7621127320955,0.1369037628173828
6330,87206936_6962.tif,6,107.31374403183024,0.18999290466308594
761,2015061463.tif,0,246.99468082368082,0.06607437133789062
3588,506737238.tif,3,214.5814682230869,0.23944854736328125
7945,516396859+-6860.tif,7,238.84377586206895,0.10483169555664062
796,510691194_510691195.tif,0,233.17054993514915,0.15334129333496094
4826,87688473.tif,4,207.50217852522638,0.07420921325683594
4999,2045726404.tif,4,194.84220129032258,0.08495521545410156
10284,2022970820_0821.tif,10,245.80203846153847,0.09168624877929688
10129,2048521686.tif,10,248.87661681087764,0.06894683837890625
15852,0011911337.tif,15,243.0925971128609,0.09564208984375
13131,0071019469.tif,13,244.5823937007874,0.08433151245117188
12171,2080650750_0761.tif,12,251.39700530503978,0.03488731384277344
10924,94008204.tif,10,246.67568117797694,0.07400321960449219
528,511071517.tif,0,235.00245512820513,0.1177215576171875
9942,corti0013671a.tif,9,241.54632095490717,0.10938072204589844
14384,50539419-9420.tif,14,227.28742572944296,0.20284271240234375
1654,507684265.tif,1,246.05367829457364,0.05785179138183594
1292,516887066+-7066.tif,1,232.31155835543765,0.171966552734375
4950,2070121721.tif,4,183.09585145888593,0.2863750457763672
12125,2061904583_2061904610.tif,12,238.05481375,0.09103965759277344
591,503491587_503491588.tif,0,247.66978193548388,0.050991058349609375
10216,94593484_3486.tif,10,245.54776059850374,0.12012672424316406
2392,2075703782a.tif,2,251.92311803713528,0.03814506530761719
2221,2083764401a.tif,2,253.95109681697613,0.020875930786132812
9044,2073842537_2538.tif,9,225.97931299734748,0.21100807189941406
15207,0000429088.tif,15,216.15670734908136,0.08729171752929688
12251,corti0001454_1455.tif,12,244.35721220159152,0.1214599609375
1278,2029158739.tif,1,246.5572985842986,0.09032249450683594
14903,60038290_60038291.tif,14,242.10882142857142,0.10499191284179688
9750,2046926287.tif,9,216.72529310344828,0.22579193115234375
12929,0000341112.tif,12,244.62568372703413,0.10764503479003906
5236,2029091552_2029091553.tif,5,248.65126126126125,0.0694580078125
14422,11300020-0022.tif,14,232.88741379310346,0.16382217407226562
9412,tob07400.31.tif,9,159.63967907573812,0.5184860229492188
11796,50040077.tif,11,238.0291771356784,0.1477184295654297
9373,2076093568.tif,9,214.7452904509284,0.20763206481933594
8897,2049386269.tif,8,249.21856113256112,0.07773208618164062
10064,tim00405.94_tim00405.96.tif,10,247.06425326370757,0.07428550720214844
11482,83312620.tif,11,247.911274535809,0.059207916259765625
15941,2046003348.tif,15,242.3900676392573,0.12857818603515625
10540,2045807204_2045807208.tif,10,249.43595547073792,0.05619621276855469
11446,0060063491.tif,11,229.25529921259843,0.2563667297363281
4635,503621906+-1907.tif,4,127.5044774535809,0.1281871795654297
3540,518292122+-2123.tif,3,240.54809681697614,0.14879989624023438
15717,10123677.tif,15,253.48305699481864,0.024982452392578125
13883,2065575100_5111.tif,13,249.74763660477453,0.04662895202636719
1160,2086083862.tif,1,243.26761671087533,0.083343505859375
12843,2073583213.tif,12,240.31703366583542,0.11906623840332031
15880,2077019012.tif,15,240.5468441396509,0.11140251159667969
5899,2501569542_2501569543.tif,5,245.57991656288917,0.08740043640136719
12646,0000141467.tif,12,242.5568687664042,0.15091705322265625
6466,2065203429_3437.tif,6,239.86157559681698,0.11747360229492188
12227,0001065012.tif,12,246.23107086614172,0.057682037353515625
9926,2080718605_8606.tif,9,240.85983687002653,0.07831764221191406
8156,2030774349.tif,8,93.86715414012738,0.03240394592285156
14824,50172786-2788.tif,14,248.20660344827587,0.07291603088378906
1329,2501388644.tif,1,236.17823173803527,0.13442230224609375
15714,50041789.tif,15,249.20811403508773,0.05994415283203125
5687,2501950768_0773.tif,5,245.22194164456232,0.09076881408691406
3772,509220340+-0340.tif,3,231.09207161803712,0.15606307983398438
13723,0000176697.tif,13,241.60595538057743,0.09403228759765625
3350,511930139.tif,3,237.37348382923673,0.1492900848388672
1886,2024846344.tif,1,245.8249099099099,0.08492660522460938
623,2074665412.tif,0,245.65516957605985,0.07614898681640625
14506,50522926-2927.tif,14,236.24171220159153,0.15140342712402344
1339,526463461+-3461.tif,1,226.60747480106102,0.18474197387695312
15816,0001156687.tif,15,230.4808149606299,0.04054450988769531
10260,2040737425.tif,10,248.20526322580645,0.0744781494140625
5453,2028637618.tif,5,220.8643680823681,0.14417076110839844
3080,501624836+-4846.tif,3,242.4941021220159,0.10730361938476562
13477,71533903.tif,13,244.68933858267715,0.08580780029296875
3794,502467394+-7394.tif,3,243.515375331565,0.0677337646484375
1501,506483384+-3385.tif,1,234.75549867374005,0.10323905944824219
8027,2020125862.tif,8,253.700277992278,0.025579452514648438
12372,2022891156_2022891160.tif,12,248.4123075933076,0.06573677062988281
9966,2021257157.tif,9,232.16860875160876,0.15999984741210938
14811,2049404145_2049404147.tif,14,249.24458793324774,0.07395744323730469
12774,2025883789_3805.tif,12,244.47483819628647,0.09622573852539062
10861,93497247.tif,10,238.51855835543768,0.17782020568847656
2532,2505106989a.tif,2,252.22922413793103,0.03887176513671875
8424,2010022619.tif,8,194.42120463320464,0.39715003967285156
12158,2064978996_8997.tif,12,242.78249867374006,0.09183120727539062
13167,0071014554.tif,13,247.70881496062992,0.0734405517578125
8668,2043142002.tif,8,254.65272936893203,0.017820358276367188
13273,500594578_500594584.tif,13,242.0587954830615,0.11902809143066406
10073,but00406.82.tif,10,245.3995687830688,0.08270263671875
9946,tob06307.17.tif,9,214.34307347447074,0.1830272674560547
8719,2505291985.tif,8,163.48068700265253,0.5440521240234375
12193,2048751193.tif,12,230.8525530503979,0.14651870727539062
10710,95547099.tif,10,245.11515517241378,0.09655570983886719
4238,92597730.tif,4,215.99845623342176,0.12549591064453125
13558,507210829_507210836.tif,13,204.33360536398467,0.10086631774902344
6187,2028988678.tif,6,187.73686666666666,0.16645240783691406
12195,2058046681_2058046697.tif,12,252.33508145363407,0.034587860107421875
1472,2051046993.tif,1,252.44133376123236,0.04907417297363281
6632,2028559529_2028559541.tif,6,230.21237709137708,0.1444072723388672
9574,2010010775.tif,9,242.99222651222652,0.11215019226074219
10944,2021614491_2021614497.tif,10,245.7377619047619,0.05953216552734375
4738,71148997.tif,4,164.77679265091862,0.08799171447753906
849,0060248646.tif,0,248.61707349081365,0.05301856994628906
6253,2075189589_9593.tif,6,229.88553846153846,0.18305587768554688
7420,505083709+-3728.tif,7,241.29601326259947,0.10802459716796875
13604,2041092890.tif,13,245.8648441890166,0.10014152526855469
5465,2501123566.tif,5,247.54892692828147,0.08689308166503906
2210,2078281816a.tif,2,252.5737201591512,0.03401374816894531
11306,2056975656.tif,11,243.3397823303457,0.14151954650878906
3526,522738548+-8554.tif,3,202.38820822281167,0.15827178955078125
11355,2084022128.tif,11,251.5826525198939,0.041057586669921875
3202,507279947+-9953.tif,3,247.13929840848806,0.11963272094726562
982,83940258_0259.tif,0,253.9914602122016,0.016920089721679688
14381,40045535-5536.tif,14,240.57008222811672,0.15076637268066406
10879,2041718649.tif,10,252.27658279009125,0.03393745422363281
10151,2075353930.tif,10,242.83955835543767,0.10578727722167969
3424,524174140+-4141.tif,3,252.4907400530504,0.034564971923828125
414,2023414233.tif,0,242.3119034749035,0.11544990539550781
10159,2048521978.tif,10,251.0267004950495,0.05448150634765625
11129,0060060439.tif,11,246.83419947506562,0.06429290771484375
7874,2031299071.tif,7,246.0112338501292,0.08462905883789062
6434,2021515472_2021515479.tif,6,228.16588674388674,0.1950550079345703
12939,2080265410_5423.tif,12,223.61732095490717,0.12467002868652344
12827,0001020253.tif,12,245.51131510416667,0.041172027587890625
4717,512563705_512563706.tif,4,164.6222293814433,0.09873199462890625
2094,71559880.tif,2,243.68283202099738,0.09271812438964844
11025,81440419.tif,11,247.41849807445442,0.0681304931640625
15770,2048470463.tif,15,249.12733753148615,0.059635162353515625
5683,2029246008.tif,5,248.27685019206146,0.08868789672851562
2340,2064334044b.tif,2,250.58016957605986,0.0494537353515625
265,0013046689.tif,0,245.13568175937905,0.06822776794433594
7782,2057405593_2057405595.tif,7,241.44478562259306,0.1525249481201172
11832,0001136703.tif,11,219.5250183727034,0.09014511108398438
10069,ton04101.50.tif,10,243.96221455457967,0.08967208862304688
8542,0060050981.tif,8,250.59699868766404,0.02722930908203125
15308,0001118239.tif,15,239.6110406824147,0.1261749267578125
13834,1003287631.tif,13,240.1176048906049,0.19480323791503906
10329,2040786539.tif,10,252.0377240506329,0.039623260498046875
3542,518221983+-1984.tif,3,243.02161671087532,0.10379219055175781
5157,10070816.tif,5,243.3002098445596,0.103790283203125
14076,11300631-0631.tif,14,246.94700132625994,0.0746307373046875
15442,88823958_3959.tif,15,249.0453169761273,0.08253669738769531
2142,2081393450b.tif,2,249.23171618037136,0.06045341491699219
3851,508464582.tif,3,245.63061738002594,0.07903861999511719
14121,50580704-0705.tif,14,232.39306100795756,0.18610572814941406
1082,2063197379_7382.tif,1,236.92060099750623,0.149139404296875
1671,87465284_87465297.tif,1,245.42003479381444,0.08593940734863281
12704,0001443290.tif,12,245.3009212598425,0.08012199401855469
6888,2505913365_3376.tif,6,235.72773872679045,0.1728496551513672
10520,94004870.tif,10,229.62508494208495,0.1627349853515625
13406,01839149_01839153.tif,13,239.89576873385013,0.136962890625
1503,505882124.tif,1,240.39590568475452,0.12384223937988281
1971,93496464.tif,1,247.74877320954909,0.06193733215332031
8384,2023195368.tif,8,251.90208236808238,0.03931427001953125
3798,517751444+-1445.tif,3,213.63014854111407,0.2586803436279297
12541,2072080294.tif,12,250.77653580901855,0.0443572998046875
694,501292383.tif,0,250.371106870229,0.034915924072265625
12061,2001114335_2001114340.tif,12,254.07102831402833,0.020267486572265625
3855,507705429+-5429.tif,3,213.84016710875332,0.26752281188964844
12667,2074461806_1807.tif,12,234.64392705570293,0.14320755004882812
6023,2502288093_8106.tif,6,236.2745344827586,0.11809158325195312
14932,50376640-6640.tif,14,227.61161671087532,0.18643951416015625
9971,86254438_4439.tif,9,194.9849124668435,0.2837848663330078
6945,50599047-9048.tif,6,227.78397082228116,0.24729156494140625
3094,517236532+-6536.tif,3,246.36783554376657,0.06460762023925781
9230,2048294360.tif,9,195.21864456233422,0.23673248291015625
15169,0000734348.tif,15,250.620812335958,0.03735160827636719
6388,2051517901.tif,6,236.84032360742705,0.1698455810546875
7113,2076127776.tif,7,248.8129376657825,0.05806541442871094
5434,2501619848_2501619854.tif,5,249.37438798498124,0.07332420349121094
13817,506587266+-7267.tif,13,242.637875331565,0.05082130432128906
3244,508463514_508463515.tif,3,233.90870700636944,0.1487884521484375
3100,520720644+-0647.tif,3,251.17222413793104,0.032115936279296875
7897,2057999234.tif,7,239.8147962085308,0.1400146484375
8115,89426841.tif,8,250.8565824742268,0.02703094482421875
3563,503384306_503384356.tif,3,253.90186381322957,0.026567459106445312
14129,10177236.tif,14,232.2752396373057,0.19649887084960938
6822,50517537-7541.tif,6,246.08371087533158,0.03574943542480469
6178,11319222.tif,6,219.53870716112533,0.2818927764892578
12172,2023737964_2023737965.tif,12,246.27255727155728,0.08925056457519531
15823,83477023_7024.tif,15,243.44938594164455,0.10659408569335938
13965,505581472_505581486.tif,13,240.89321902377972,0.122344970703125
13619,507305061+-5069.tif,13,74.77278647214854,0.09214210510253906
11189,ti16310543.tif,11,248.28892838196288,0.05452156066894531
14741,50460567-0568.tif,14,227.9630225464191,0.20736312866210938
11539,91515345.tif,11,241.57648600508907,0.14949798583984375
14634,50495015-5016.tif,14,235.80494031830239,0.17574119567871094
11678,0060217643.tif,11,238.81697900262466,0.11916542053222656
12645,2500066711_2500066712.tif,12,234.9922984496124,0.14628219604492188
5306,1000401309_1000401310.tif,5,235.20541055341056,0.24802589416503906
3231,501870788_501870791.tif,3,212.03275222363405,0.2241191864013672
15489,2042518308_2042518310.tif,15,247.65960023866347,0.10086441040039062
14159,50438464-8465.tif,14,232.16886737400532,0.20023345947265625
2484,527843177+-3177.tif,2,251.33887135278513,0.03905677795410156
9349,85864956.tif,9,230.36741645244217,0.11872482299804688
6108,2023693870_2023693876.tif,6,242.4031402831403,0.1272735595703125
4590,501159100+-9101.tif,4,234.91454907161804,0.04376220703125
952,502145034+-5035.tif,0,239.87655702917772,0.08180046081542969
12581,0000073684.tif,12,250.73312729658792,0.06921958923339844
12170,2081147374_7375.tif,12,244.26195623342176,0.06060600280761719
3409,504661271+-1271.tif,3,243.18463527851458,0.10918998718261719
8950,0060053410.tif,8,94.44423359580053,0.3388557434082031
7207,2057452741.tif,7,242.18781515499427,0.18651580810546875
1718,2064978522.tif,1,242.9884774535809,0.08975410461425781
7969,2031308283.tif,7,235.04987789203085,0.08453941345214844
10870,96332050.tif,10,249.79389655172415,0.06032752990722656
6220,50615249-5249.tif,6,221.16070291777189,0.2688312530517578
13467,507311680+-1689.tif,13,247.3167798408488,0.09188079833984375
8349,80640859.tif,8,84.02925542784163,0.14449310302734375
11524,500234946+-4946.tif,11,249.56183687002653,0.040218353271484375
8009,0060188292.tif,8,106.19929133858268,0.029123306274414062
7821,2051524686_2051524687.tif,7,229.0148706338939,0.17904281616210938
11899,10430229.tif,11,244.01501449275364,0.06005668640136719
2564,2070045812b.tif,2,253.70446286472148,0.022905349731445312
9039,tob04822.72_tob04822.76.tif,9,224.49082382133994,0.2085418701171875
1146,2028698175.tif,1,247.7103191763192,0.08172607421875
1937,2062913746.tif,1,226.14469893899204,0.08106803894042969
